run_date,group,ticker,sector,er_multiple_field,er_multiple_value,er_anchor_xs,er_anchor_own,er_anchor_operative,er_anchor_divergence_pct,er_anchor_divergence,er_rerate_status,er_rerate,er_growth,er_yield,expected_return_12_24m,er_confidence,er_growth_clamped,er_rerate_clamped,er_anchor_mode
20260827,STOXX600,CPG.L,Consumer Cyclical,fwd_pe,18.475088,14.8614,0.2,14.8614,7330.7,True,cross_sectional,-2.5,16.3,1.3,15.1,0.9,False,True,cross_sectional_primary
20260827,STOXX600,PRX.AS,Consumer Cyclical,fwd_pe,8.710064,14.8614,8.9,14.8614,67.0,True,cross_sectional,10.0,13.3,6.5,29.8,0.7,False,True,cross_sectional_primary
20260827,STOXX600,ATCO-A.ST,Industrials,ev_ebitda,24.374,15.326,,15.326,,False,cross_sectional,-2.5,8.0,0.1,5.6,0.9,False,True,cross_sectional_primary
20260827,STOXX600,LONN.SW,Healthcare,fwd_pe,26.602251,16.0073,38.5,16.0073,-58.4,True,cross_sectional,-2.5,34.7,2.4,34.5,0.9,False,True,cross_sectional_primary
20260827,STOXX600,RACE.MI,Consumer Cyclical,fwd_pe,32.04898,14.8614,41.0,14.8614,-63.8,True,cross_sectional,-2.5,10.1,0.9,8.5,0.9,False,True,cross_sectional_primary
20260827,STOXX600,ASM.AS,Technology,fwd_pe,27.59559,18.9306,32.4,18.9306,-41.6,True,cross_sectional,-2.5,35.7,0.3,33.6,0.9,False,True,cross_sectional_primary
20260827,STOXX600,HLN.L,Healthcare,fwd_pe,16.042686,16.0073,26.0,16.0073,-38.4,True,cross_sectional,0.0,-4.5,0.3,-4.2,0.9,False,False,cross_sectional_primary
20260827,STOXX600,SAND.ST,Industrials,ev_ebitda,18.229,15.326,,15.326,,False,cross_sectional,-2.1,41.6,0.0,39.5,0.9,True,False,cross_sectional_primary
20260827,STOXX600,DSV.CO,Industrials,ev_ebitda,16.165,15.326,,15.326,,False,cross_sectional,0.0,-4.0,-4.7,-8.7,0.9,False,False,cross_sectional_primary
20260827,STOXX600,LR.PA,Industrials,ev_ebitda,18.845,15.326,,15.326,,False,cross_sectional,-2.5,8.5,0.1,6.1,0.9,False,False,cross_sectional_primary
20260827,STOXX600,PRY.MI,Industrials,ev_ebitda,15.326,15.326,,15.326,,False,cross_sectional,0.0,12.9,-1.4,11.5,0.9,False,False,cross_sectional_primary
20260827,STOXX600,GALD.SW,Healthcare,fwd_pe,31.698765,16.0073,,16.0073,,False,cross_sectional,-2.5,46.5,-0.0,44.0,0.9,True,True,cross_sectional_primary
20260827,STOXX600,SDZ.SW,Healthcare,fwd_pe,19.09003,16.0073,27.0,16.0073,-40.7,True,cross_sectional,-2.1,-25.0,-0.6,-27.8,0.9,True,False,cross_sectional_primary
20260827,STOXX600,TSCO.L,Consumer Defensive,fwd_pe,13.676053,15.5731,20.5,15.5731,-24.0,False,cross_sectional,6.7,39.7,4.1,50.5,1.0,True,False,cross_sectional_primary
20260827,STOXX600,ADYEN.AS,Technology,fwd_pe,22.932178,18.9306,50.1,18.9306,-62.2,True,cross_sectional,-2.3,12.9,-0.7,9.9,0.9,False,False,cross_sectional_primary
20260827,STOXX600,SIKA.SW,Basic Materials,ev_ebitda,18.79,14.182,,14.182,,False,cross_sectional,-2.5,-0.6,-0.0,-3.1,0.9,False,True,cross_sectional_primary
20260827,STOXX600,ORA.PA,Communication Services,fwd_pe,13.182168,13.9348,10.7,13.9348,30.2,True,cross_sectional,0.0,-9.0,0.0,-9.0,0.7,False,False,cross_sectional_primary
20260827,STOXX600,OR.PA,Consumer Defensive,fwd_pe,25.699842,15.5731,30.6,15.5731,-49.1,True,cross_sectional,-2.5,5.4,0.2,3.1,0.9,False,True,cross_sectional_primary
20260827,STOXX600,ALC.SW,Healthcare,fwd_pe,16.523333,16.0073,34.7,16.0073,-53.9,True,cross_sectional,0.0,20.1,0.0,20.1,0.7,False,False,cross_sectional_primary
20260827,STOXX600,ASSA-B.ST,Industrials,ev_ebitda,15.98,15.326,,15.326,,False,cross_sectional,0.0,15.9,0.0,15.9,0.9,False,False,cross_sectional_primary
20260827,STOXX600,EXPN.L,Industrials,ev_ebitda,12.592,15.326,,15.326,,False,cross_sectional,10.0,23.0,-0.1,33.0,0.9,False,True,cross_sectional_primary
20260827,STOXX600,ADS.DE,Consumer Cyclical,fwd_pe,12.927994,14.8614,36.9,14.8614,-59.7,True,cross_sectional,7.2,-2.4,-0.0,4.8,0.9,False,False,cross_sectional_primary
20260827,STOXX600,VWS.CO,Industrials,ev_ebitda,,15.326,,15.326,,False,UNMEASURED,,49.5,0.3,49.8,0.7,True,False,cross_sectional_primary
20260827,STOXX600,AD.AS,Consumer Defensive,fwd_pe,10.487956,15.5731,12.9,15.5731,20.7,False,cross_sectional,10.0,-0.2,3.2,13.0,1.0,False,True,cross_sectional_primary
20260827,STOXX600,UCB.BR,Healthcare,fwd_pe,15.933879,16.0073,31.4,16.0073,-49.0,True,cross_sectional,0.0,46.6,0.3,46.9,0.9,True,False,cross_sectional_primary
20260827,STOXX600,GIVN.SW,Basic Materials,ev_ebitda,22.608,14.182,,14.182,,False,cross_sectional,-2.5,-20.0,-0.1,-22.6,0.9,False,True,cross_sectional_primary
20260827,STOXX600,VOD.L,Communication Services,fwd_pe,10.8860855,13.9348,8.9,13.9348,56.6,True,cross_sectional,10.0,13.4,5.9,29.3,0.7,False,True,cross_sectional_primary
20260827,STOXX600,FER.AS,Industrials,ev_ebitda,29.451,15.326,,15.326,,False,cross_sectional,-2.5,-25.0,0.7,-26.8,0.9,True,True,cross_sectional_primary
20260827,STOXX600,AMS.MC,Technology,fwd_pe,14.811259,18.9306,24.1,18.9306,-21.4,False,cross_sectional,10.0,-2.6,2.1,9.5,1.0,False,True,cross_sectional_primary
20260827,STOXX600,HO.PA,Industrials,ev_ebitda,16.903,15.326,,15.326,,False,cross_sectional,0.0,-25.0,0.8,-24.2,0.9,True,False,cross_sectional_primary
20260827,STOXX600,VIE.PA,Industrials,ev_ebitda,8.963,15.326,,15.326,,False,cross_sectional,10.0,5.6,-0.1,15.5,0.9,False,True,cross_sectional_primary
20260827,STOXX600,LDO.MI,Industrials,ev_ebitda,15.427,15.326,,15.326,,False,cross_sectional,0.0,44.9,-0.1,44.7,0.9,True,False,cross_sectional_primary
20260827,STOXX600,ACS.MC,Industrials,ev_ebitda,12.256,15.326,,15.326,,False,cross_sectional,10.0,5.0,2.4,17.4,0.9,False,True,cross_sectional_primary
20260827,STOXX600,NSIS-B.CO,Basic Materials,ev_ebitda,,14.182,,14.182,,False,UNMEASURED,,26.3,-10.0,16.3,0.7,False,False,cross_sectional_primary
20260827,STOXX600,KNEBV.HE,Industrials,ev_ebitda,17.615,15.326,,15.326,,False,cross_sectional,-1.7,-13.2,-0.1,-15.0,0.9,False,False,cross_sectional_primary
20260827,STOXX600,IHG.L,Consumer Cyclical,fwd_pe,25.28978,14.8614,0.3,14.8614,4853.8,True,cross_sectional,-2.5,-5.4,4.3,-3.6,0.9,False,True,cross_sectional_primary
20260827,STOXX600,HEIA.AS,Consumer Defensive,fwd_pe,12.63582,15.5731,20.8,15.5731,-25.1,True,cross_sectional,10.0,39.8,0.6,50.5,0.9,True,True,cross_sectional_primary
20260827,STOXX600,HEI.DE,Basic Materials,ev_ebitda,9.547,14.182,,14.182,,False,cross_sectional,10.0,8.8,2.0,20.8,0.9,False,True,cross_sectional_primary
20260827,STOXX600,NXT.L,Consumer Cyclical,fwd_pe,17.714716,14.8614,17.7,14.8614,-16.0,False,cross_sectional,-2.1,24.7,1.3,23.9,1.0,False,False,cross_sectional_primary
20260827,STOXX600,AENA.MC,Industrials,ev_ebitda,12.581,15.326,,15.326,,False,cross_sectional,10.0,11.9,0.0,21.9,0.9,False,True,cross_sectional_primary
20260827,STOXX600,RYA.IR,Industrials,ev_ebitda,6.505,15.326,,15.326,,False,cross_sectional,10.0,-25.0,3.6,-11.4,0.9,True,True,cross_sectional_primary
20260827,STOXX600,HEXA-B.ST,Technology,fwd_pe,18.930582,18.9306,335.3,18.9306,-94.4,True,cross_sectional,0.0,6.9,0.0,6.9,0.7,False,False,cross_sectional_primary
20260827,STOXX600,SAAB-B.ST,Industrials,ev_ebitda,32.083,15.326,,15.326,,False,cross_sectional,-2.5,35.0,-0.2,32.3,0.9,False,True,cross_sectional_primary
20260827,STOXX600,MTX.DE,Industrials,ev_ebitda,14.056,15.326,,15.326,,False,cross_sectional,0.0,-15.4,-0.0,-15.4,0.9,False,False,cross_sectional_primary
20260827,STOXX600,CAP.PA,Technology,fwd_pe,7.8222265,18.9306,16.1,18.9306,17.6,False,cross_sectional,10.0,-25.0,0.6,-14.4,1.0,True,True,cross_sectional_primary
20260827,STOXX600,FRE.F,Healthcare,fwd_pe,11.632436,16.0073,20.7,16.0073,-22.7,False,cross_sectional,10.0,17.2,0.0,27.2,1.0,False,True,cross_sectional_primary
20260827,STOXX600,PHIA.AS,Healthcare,fwd_pe,13.658345,16.0073,,16.0073,,False,cross_sectional,8.3,41.3,-0.7,48.9,0.9,True,False,cross_sectional_primary
20260827,STOXX600,GMAB.CO,Healthcare,fwd_pe,20.022343,16.0073,178.7,16.0073,-91.0,True,cross_sectional,-2.5,-9.4,2.5,-9.4,0.9,False,True,cross_sectional_primary
20260827,STOXX600,SCMN.SW,Communication Services,fwd_pe,20.39197,13.9348,14.9,13.9348,-6.5,False,cross_sectional,-2.5,29.3,0.0,26.8,1.0,False,True,cross_sectional_primary
20260827,STOXX600,SGSN.SW,Industrials,ev_ebitda,17.286,15.326,,15.326,,False,cross_sectional,-1.5,-3.7,-0.1,-5.2,0.9,False,False,cross_sectional_primary
20260827,STOXX600,WKL.AS,Industrials,ev_ebitda,9.997,15.326,,15.326,,False,cross_sectional,10.0,8.9,2.9,21.8,0.9,False,True,cross_sectional_primary
20260827,STOXX600,DSY.PA,Technology,fwd_pe,16.127422,18.9306,41.6,18.9306,-54.5,True,cross_sectional,8.3,30.3,0.3,39.0,0.9,False,False,cross_sectional_primary
20260827,STOXX600,UMG.AS,Communication Services,fwd_pe,13.285727,13.9348,30.9,13.9348,-54.9,True,cross_sectional,0.0,-25.0,-0.3,-25.3,0.9,True,False,cross_sectional_primary
20260827,STOXX600,HLMA.L,Industrials,ev_ebitda,23.164,15.326,,15.326,,False,cross_sectional,-2.5,16.0,-0.1,13.4,0.9,False,True,cross_sectional_primary
20260827,STOXX600,KPN.AS,Communication Services,fwd_pe,15.027051,13.9348,14.2,13.9348,-1.9,False,cross_sectional,0.0,0.0,1.9,1.9,1.0,False,False,cross_sectional_primary
20260827,STOXX600,KRX.IR,Industrials,ev_ebitda,17.409,15.326,,15.326,,False,cross_sectional,-1.5,4.9,0.1,3.5,0.9,False,False,cross_sectional_primary
20260827,STOXX600,DSFIR.AS,Basic Materials,ev_ebitda,21.327,14.182,,14.182,,False,cross_sectional,-2.5,-25.0,-5.4,-32.9,0.9,True,True,cross_sectional_primary
20260827,STOXX600,VOW3.DE,Consumer Cyclical,fwd_pe,3.0651574,14.8614,3.3,14.8614,350.3,True,cross_sectional,10.0,-25.0,0.0,-15.0,0.9,True,True,cross_sectional_primary
20260827,STOXX600,EPI-A.ST,Industrials,ev_ebitda,23.274,15.326,,15.326,,False,cross_sectional,-2.5,15.8,-0.1,13.2,0.9,False,True,cross_sectional_primary
20260827,STOXX600,ALFA.ST,Industrials,ev_ebitda,18.502,15.326,,15.326,,False,cross_sectional,-2.2,0.7,0.0,-1.5,0.9,False,False,cross_sectional_primary
20260827,STOXX600,ESSITY-B.ST,Consumer Defensive,fwd_pe,21.111952,15.5731,15.3,15.5731,1.8,False,cross_sectional,-2.5,-10.3,1.0,-11.8,1.0,False,True,cross_sectional_primary
20260827,STOXX600,WRT1V.HE,Industrials,ev_ebitda,18.52,15.326,,15.326,,False,cross_sectional,-2.3,7.8,-0.2,5.3,0.9,False,False,cross_sectional_primary
20260827,STOXX600,RI.PA,Consumer Defensive,fwd_pe,11.348473,15.5731,16.3,15.5731,-4.5,False,cross_sectional,10.0,-18.0,1.0,-7.0,1.0,False,True,cross_sectional_primary
20260827,STOXX600,INF.L,Communication Services,fwd_pe,13.530265,13.9348,30.9,13.9348,-54.9,True,cross_sectional,0.0,13.2,3.4,16.6,0.7,False,False,cross_sectional_primary
20260827,STOXX600,ENX.PA,Financial Services,fwd_pe,18.45753,15.7557,17.0,15.7557,-7.3,False,cross_sectional,-1.9,18.1,1.6,17.8,1.0,False,False,cross_sectional_primary
20260827,STOXX600,EN.PA,Industrials,ev_ebitda,6.358,15.326,,15.326,,False,cross_sectional,10.0,12.6,-0.9,21.7,0.9,False,True,cross_sectional_primary
20260827,STOXX600,PST.MI,Industrials,ev_ebitda,24.537,15.326,,15.326,,False,cross_sectional,-2.5,-5.8,0.0,-8.3,0.9,False,True,cross_sectional_primary
20260827,STOXX600,UU.L,Utilities,ev_ebitda,12.747,12.69,,12.69,,False,cross_sectional,0.0,46.0,-0.0,46.0,0.9,True,False,cross_sectional_primary
20260827,STOXX600,SY1.DE,Basic Materials,ev_ebitda,20.091,14.182,,14.182,,False,cross_sectional,-2.5,-0.4,0.0,-2.9,0.9,False,True,cross_sectional_primary
20260827,STOXX600,SRG.MI,Utilities,ev_ebitda,12.633,12.69,,12.69,,False,cross_sectional,0.0,26.3,-0.1,26.2,0.9,False,False,cross_sectional_primary
20260827,STOXX600,LOGN.SW,Technology,fwd_pe,16.62917,18.9306,19.2,18.9306,-1.4,False,cross_sectional,6.7,42.1,3.2,52.0,1.0,True,False,cross_sectional_primary
20260827,STOXX600,STMN.SW,Healthcare,fwd_pe,24.377111,16.0073,60.9,16.0073,-73.7,True,cross_sectional,-2.5,5.8,0.0,3.3,0.7,False,True,cross_sectional_primary
20260827,STOXX600,IAG.L,Industrials,ev_ebitda,3.818,15.326,,15.326,,False,cross_sectional,10.0,-25.0,2.3,-12.7,0.9,True,True,cross_sectional_primary
20260827,STOXX600,SGE.L,Technology,fwd_pe,18.6034,18.9306,34.9,18.9306,-45.8,True,cross_sectional,0.0,14.3,2.1,16.4,0.9,False,False,cross_sectional_primary
20260827,STOXX600,FGR.PA,Industrials,ev_ebitda,5.907,15.326,,15.326,,False,cross_sectional,10.0,7.0,0.9,17.9,0.9,False,True,cross_sectional_primary
20260827,STOXX600,DPLM.L,Industrials,ev_ebitda,25.777,15.326,,15.326,,False,cross_sectional,-2.5,4.5,-1.7,0.3,0.9,False,True,cross_sectional_primary
20260827,STOXX600,CCH.L,Consumer Defensive,fwd_pe,16.660732,15.5731,14.8,15.5731,5.2,False,cross_sectional,0.0,11.1,0.6,11.7,1.0,False,False,cross_sectional_primary
20260827,STOXX600,METSO.HE,Industrials,ev_ebitda,18.755,15.326,,15.326,,False,cross_sectional,-2.4,44.4,-0.1,41.9,0.9,True,False,cross_sectional_primary
20260827,STOXX600,NHY.OL,Basic Materials,ev_ebitda,3.95,14.182,,14.182,,False,cross_sectional,10.0,47.5,1.5,59.0,0.9,True,True,cross_sectional_primary
20260827,STOXX600,SN.L,Healthcare,fwd_pe,11.985809,16.0073,28.3,16.0073,-43.4,True,cross_sectional,10.0,5.7,0.0,15.7,0.9,False,True,cross_sectional_primary
20260827,STOXX600,MONC.MI,Consumer Cyclical,fwd_pe,18.177132,14.8614,21.8,14.8614,-31.8,True,cross_sectional,-2.4,7.1,-0.3,4.4,0.9,False,False,cross_sectional_primary
20260827,STOXX600,CARL-B.CO,Consumer Defensive,fwd_pe,12.662017,15.5731,13.7,15.5731,13.7,False,cross_sectional,10.0,13.0,1.4,24.4,1.0,False,True,cross_sectional_primary
20260827,STOXX600,RTO.L,Industrials,ev_ebitda,9.892,15.326,,15.326,,False,cross_sectional,10.0,4.2,-0.2,14.0,0.9,False,True,cross_sectional_primary
20260827,STOXX600,CA.PA,Consumer Defensive,fwd_pe,8.475255,15.5731,8.9,15.5731,75.0,True,cross_sectional,10.0,6.6,2.4,18.9,0.7,False,True,cross_sectional_primary
20260827,STOXX600,BVI.PA,Industrials,ev_ebitda,11.801,15.326,,15.326,,False,cross_sectional,10.0,-25.0,0.3,-14.7,0.9,False,True,cross_sectional_primary
20260827,STOXX600,LISP.SW,Consumer Defensive,fwd_pe,26.13987,15.5731,34.8,15.5731,-55.2,True,cross_sectional,-2.5,4.1,0.6,2.2,0.9,False,True,cross_sectional_primary
20260827,STOXX600,G1A.DE,Industrials,ev_ebitda,14.489,15.326,,15.326,,False,cross_sectional,0.0,13.8,2.7,16.5,0.9,False,False,cross_sectional_primary
20260827,STOXX600,ALE.WA,Consumer Cyclical,fwd_pe,22.497461,14.8614,29.1,14.8614,-48.9,True,cross_sectional,-2.5,18.8,0.6,16.9,0.7,False,True,cross_sectional_primary
20260827,STOXX600,EVO.ST,Consumer Cyclical,fwd_pe,11.688746,14.8614,194.7,14.8614,-92.4,True,cross_sectional,10.0,4.3,3.3,17.6,0.9,False,True,cross_sectional_primary
20260827,STOXX600,SOBI.ST,Healthcare,fwd_pe,29.993568,16.0073,32.6,16.0073,-50.9,True,cross_sectional,-2.5,42.9,-3.3,37.1,0.9,True,True,cross_sectional_primary
20260827,STOXX600,COLO-B.CO,Healthcare,fwd_pe,17.42201,16.0073,33.4,16.0073,-52.1,True,cross_sectional,0.0,43.9,-2.8,41.1,0.9,True,False,cross_sectional_primary
20260827,STOXX600,MKS.L,Consumer Cyclical,fwd_pe,11.093777,14.8614,20.8,14.8614,-28.6,True,cross_sectional,10.0,49.8,-0.9,58.8,0.9,True,True,cross_sectional_primary
20260827,STOXX600,AC.PA,Consumer Cyclical,fwd_pe,17.886173,14.8614,17.1,14.8614,-13.1,False,cross_sectional,-2.2,-25.0,2.5,-24.7,1.0,True,False,cross_sectional_primary
20260827,STOXX600,WSE,Technology,fwd_pe,19.063675,18.9306,30.7,18.9306,-38.3,True,cross_sectional,0.0,-4.5,0.9,-3.6,0.9,False,False,cross_sectional_primary
20260827,STOXX600,WEIR.L,Industrials,ev_ebitda,17.134,15.326,,15.326,,False,cross_sectional,-1.4,15.6,0.0,14.3,0.9,False,False,cross_sectional_primary
20260827,STOXX600,ORNBV.HE,Healthcare,fwd_pe,17.125296,16.0073,18.0,16.0073,-11.1,False,cross_sectional,0.0,42.6,-0.1,42.5,1.0,True,False,cross_sectional_primary
20260827,STOXX600,MOWI.OL,Consumer Defensive,fwd_pe,14.355589,15.5731,184.9,15.5731,-91.6,True,cross_sectional,0.0,13.2,-0.2,13.0,0.7,False,False,cross_sectional_primary
20260827,STOXX600,MICC.AS,Consumer Defensive,fwd_pe,16.130413,15.5731,15.9,15.5731,-2.1,False,cross_sectional,0.0,7.9,-0.3,7.6,0.8,False,False,cross_sectional_primary
20260827,STOXX600,BEAN.SW,Industrials,ev_ebitda,35.597,15.326,,15.326,,False,cross_sectional,-2.5,23.2,-0.0,20.7,0.9,False,True,cross_sectional_primary
20260827,STOXX600,SKA-B.ST,Industrials,ev_ebitda,13.039,15.326,,15.326,,False,cross_sectional,8.4,39.4,-0.0,47.8,0.9,True,False,cross_sectional_primary
20260827,STOXX600,IMI.L,Industrials,ev_ebitda,14.787,15.326,,15.326,,False,cross_sectional,0.0,25.7,1.9,27.7,0.9,False,False,cross_sectional_primary
20260827,STOXX600,TEL2-B.ST,Communication Services,fwd_pe,25.80938,13.9348,16.5,13.9348,-15.5,False,cross_sectional,-2.5,1.2,-0.1,-1.4,1.0,False,True,cross_sectional_primary
20260827,STOXX600,RXL.PA,Technology,fwd_pe,12.624151,18.9306,12.5,18.9306,51.4,True,cross_sectional,10.0,29.7,1.1,40.7,0.9,False,True,cross_sectional_primary
20260827,STOXX600,PNDORA.CO,Consumer Cyclical,fwd_pe,17.519415,14.8614,12.7,14.8614,17.0,False,cross_sectional,-2.0,13.6,5.3,16.9,1.0,False,False,cross_sectional_primary
20260827,STOXX600,ERF.PA,Healthcare,fwd_pe,15.428224,16.0073,23.6,16.0073,-32.2,True,cross_sectional,0.0,27.7,2.9,30.7,0.9,False,False,cross_sectional_primary
20260827,STOXX600,TREL-B.ST,Industrials,ev_ebitda,14.373,15.326,,15.326,,False,cross_sectional,0.0,20.1,4.5,24.6,0.9,False,False,cross_sectional_primary
20260827,STOXX600,FME.DE,Healthcare,fwd_pe,9.231947,16.0073,16.2,16.0073,-1.2,False,cross_sectional,10.0,5.5,0.4,15.9,1.0,False,True,cross_sectional_primary
20260827,STOXX600,HEIO.AS,Consumer Defensive,fwd_pe,10.694007,15.5731,17.4,15.5731,-10.5,False,cross_sectional,10.0,5.9,0.5,16.4,1.0,False,True,cross_sectional_primary
20260827,STOXX600,SPIE.PA,Industrials,ev_ebitda,12.694,15.326,,15.326,,False,cross_sectional,9.9,9.9,-1.1,18.7,0.7,False,False,cross_sectional_primary
20260827,STOXX600,GTT.PA,Energy,ev_ebitda,13.641,9.01,,9.01,,False,cross_sectional,-2.5,16.6,-0.1,14.0,0.9,False,True,cross_sectional_primary
20260827,STOXX600,ACLN.SW,Industrials,ev_ebitda,21.25,15.326,,15.326,,False,cross_sectional,-2.5,36.8,-0.1,34.1,0.9,False,True,cross_sectional_primary
20260827,STOXX600,HM-B.ST,Consumer Cyclical,fwd_pe,19.881355,14.8614,26.7,14.8614,-44.3,True,cross_sectional,-2.5,0.7,0.8,-1.0,0.9,False,True,cross_sectional_primary
20260827,STOXX600,HOT.DE,Industrials,ev_ebitda,19.733,15.326,,15.326,,False,cross_sectional,-2.5,38.4,-0.0,35.8,0.9,False,True,cross_sectional_primary
20260827,STOXX600,TEN.MI,Energy,ev_ebitda,7.766,9.01,,9.01,,False,cross_sectional,7.7,-4.9,5.4,8.2,0.9,False,False,cross_sectional_primary
20260827,STOXX600,BEI.DE,Consumer Defensive,fwd_pe,19.71068,15.5731,31.3,15.5731,-50.2,True,cross_sectional,-2.5,1.9,0.4,-0.2,0.9,False,True,cross_sectional_primary
20260827,STOXX600,SUBC.OL,Energy,price_fcf,84.2367033840464,20.5057,,20.5057,,False,cross_sectional,-2.5,44.5,0.2,42.3,0.9,True,True,cross_sectional_primary
20260827,STOXX600,DHER.DE,Consumer Cyclical,fwd_pe,48.45022,14.8614,,14.8614,,False,cross_sectional,-2.5,9.8,-5.5,1.8,0.7,False,True,cross_sectional_primary
20260827,STOXX600,GAW.L,Consumer Cyclical,fwd_pe,28.35151,14.8614,29.4,14.8614,-49.5,True,cross_sectional,-2.5,-0.6,-0.2,-3.3,0.9,False,True,cross_sectional_primary
20260827,STOXX600,SBRY.L,Consumer Defensive,fwd_pe,12.328919,15.5731,26.8,15.5731,-41.9,True,cross_sectional,10.0,28.9,0.4,39.4,0.9,False,True,cross_sectional_primary
20260827,STOXX600,KBX.DE,Consumer Cyclical,fwd_pe,19.573845,14.8614,20.2,14.8614,-26.4,True,cross_sectional,-2.5,28.0,0.0,25.5,0.9,False,True,cross_sectional_primary
20260827,STOXX600,EDEN.PA,Financial Services,fwd_pe,12.302178,15.7557,21.6,15.7557,-27.1,True,cross_sectional,10.0,-6.3,2.7,6.4,0.9,False,True,cross_sectional_primary
20260827,STOXX600,SECU-B.ST,Industrials,ev_ebitda,9.238,15.326,,15.326,,False,cross_sectional,10.0,12.3,0.0,22.3,0.9,False,True,cross_sectional_primary
20260827,STOXX600,ORK.OL,Consumer Defensive,fwd_pe,13.895896,15.5731,11.4,15.5731,36.6,True,cross_sectional,5.9,-25.0,-0.1,-19.2,0.9,True,False,cross_sectional_primary
20260827,STOXX600,NKT.CO,Industrials,ev_ebitda,,15.326,,15.326,,False,UNMEASURED,,-2.0,-3.4,-5.4,0.7,False,False,cross_sectional_primary
20260827,STOXX600,MRO.L,Industrials,ev_ebitda,12.876,15.326,,15.326,,False,cross_sectional,9.1,-25.0,4.7,-11.2,0.9,True,False,cross_sectional_primary
20260827,STOXX600,LIFCO-B.ST,Industrials,ev_ebitda,21.816,15.326,,15.326,,False,cross_sectional,-2.5,17.8,0.0,15.3,0.9,False,True,cross_sectional_primary
20260827,STOXX600,ELI.BR,Utilities,ev_ebitda,11.056,12.69,,12.69,,False,cross_sectional,7.1,10.0,-10.0,7.1,0.9,False,False,cross_sectional_primary
20260827,STOXX600,KCR.HE,Industrials,ev_ebitda,11.866,15.326,,15.326,,False,cross_sectional,10.0,-9.5,0.0,0.5,0.9,False,True,cross_sectional_primary
20260827,STOXX600,LPP.WA,Consumer Cyclical,fwd_pe,16.536583,14.8614,24.1,14.8614,-38.3,True,cross_sectional,-1.3,36.0,-0.1,34.6,0.9,False,False,cross_sectional_primary
20260827,STOXX600,IDR.MC,Technology,fwd_pe,18.75366,18.9306,11.9,18.9306,59.1,True,cross_sectional,0.0,-6.9,3.5,-3.4,0.9,False,False,cross_sectional_primary
20260827,STOXX600,SPX.L,Industrials,ev_ebitda,15.585,15.326,,15.326,,False,cross_sectional,0.0,40.2,-0.1,40.1,0.9,True,False,cross_sectional_primary
20260827,STOXX600,KESKOB.HE,Consumer Defensive,fwd_pe,16.982725,15.5731,15.2,15.5731,2.5,False,cross_sectional,0.0,10.3,-0.0,10.3,1.0,False,False,cross_sectional_primary
20260827,STOXX600,REC.MI,Healthcare,fwd_pe,13.941799,16.0073,24.2,16.0073,-33.9,True,cross_sectional,7.2,27.9,-0.0,35.1,0.9,False,False,cross_sectional_primary
20260827,STOXX600,INDT.ST,Industrials,ev_ebitda,19.419,15.326,,15.326,,False,cross_sectional,-2.5,22.7,-0.0,20.2,0.9,False,True,cross_sectional_primary
20260827,STOXX600,RNO.PA,Consumer Cyclical,fwd_pe,4.1396194,14.8614,10.0,14.8614,48.6,True,cross_sectional,10.0,1.8,0.3,12.1,0.7,False,True,cross_sectional_primary
20260827,STOXX600,IPN.PA,Healthcare,fwd_pe,11.935406,16.0073,17.9,16.0073,-10.6,False,cross_sectional,10.0,21.5,-0.0,31.5,1.0,False,True,cross_sectional_primary
20260827,STOXX600,G24.DE,Communication Services,fwd_pe,16.721214,13.9348,26.3,13.9348,-47.0,True,cross_sectional,-2.2,42.2,1.1,41.1,0.9,True,False,cross_sectional_primary
20260827,STOXX600,LTMC.MI,Consumer Cyclical,fwd_pe,11.116779,14.8614,31.4,14.8614,-52.7,True,cross_sectional,10.0,48.1,-3.3,54.8,0.9,True,True,cross_sectional_primary
20260827,STOXX600,SPM.MI,Energy,ev_ebitda,9.01,9.01,,9.01,,False,cross_sectional,0.0,-25.0,-10.0,-35.0,0.9,True,False,cross_sectional_primary
20260827,STOXX600,FRO,Energy,ev_ebitda,9.685,9.01,,9.01,,False,cross_sectional,0.0,49.7,0.0,49.7,0.9,True,False,cross_sectional_primary
20260827,STOXX600,IMCD.AS,Basic Materials,ev_ebitda,14.182,14.182,,14.182,,False,cross_sectional,0.0,10.0,-0.3,9.7,0.9,False,False,cross_sectional_primary
20260827,STOXX600,ISS.CO,Industrials,ev_ebitda,13.013,15.326,,15.326,,False,cross_sectional,8.5,26.7,5.2,40.4,0.9,False,False,cross_sectional_primary
20260827,STOXX600,ALO.PA,Industrials,ev_ebitda,7.956,15.326,,15.326,,False,cross_sectional,10.0,-25.0,-10.0,-25.0,0.9,True,True,cross_sectional_primary
20260827,STOXX600,IG.MI,Utilities,ev_ebitda,10.059,12.69,,12.69,,False,cross_sectional,10.0,1.4,-4.5,6.9,0.9,False,True,cross_sectional_primary
20260827,STOXX600,ACKB.BR,Industrials,ev_ebitda,8.488,15.326,,15.326,,False,cross_sectional,10.0,23.0,0.7,33.7,0.9,False,True,cross_sectional_primary
20260827,STOXX600,CTEC.L,Healthcare,fwd_pe,13.690879,16.0073,33.3,16.0073,-51.9,True,cross_sectional,8.1,-25.0,0.4,-16.4,0.9,True,False,cross_sectional_primary
